Local,Trabalho,Título,Autores/Participantes
Centro de Ciencias da Saude Apresentação de Vídeo. Educação e Sociedade + Criação e Dança | PEX.EXT.UNI.VID.106,2764,CULTURA DE ASTRÓCITOS E TEA: MODELO DE INVESTIGAÇÃO.,"ALINE GUERRA MANSSOUR FRAGA,DAIANA DA SILVA COELHO,VIVIANE DE OLIVEIRA FREITAS LIONE,THAMIRES GOMES DA SILVA AMARAL LESSA"
Centro de Ciencias da Saude Apresentação de Vídeo. Educação e Sociedade + Criação e Dança | PEX.EXT.UNI.VID.106,5048,O USO DA INOSINA NA REGENERAÇÃO DE NERVO ISQUIÁTICO DE CAMUNDONGOS APÓS ESMAGAMENTO,"ANA CAROLINA SANTOS NOGUEIRA,TIAGO BASTOS TABOADA,JULIANA ALMEIDA,DANILO RUFINO,FELLIPE SOARES DOS SANTOS CARDOSO,ANA MARIA BLANCO MARTINEZ,FERNANDA MARTINS ALMEIDA"
Centro de Ciencias da Saude Apresentação de Vídeo. Educação e Sociedade + Criação e Dança | PEX.EXT.UNI.VID.106,1976,INVESTIGAÇÂO DE ALTERAÇÔES NA ATIVIDADE DA ACETILCOLINESTERASE E DA COLINA ACETILTRANSFERASE E NA EXPRESSÂO DE RECEPTORES Α7-NACHR INDUZIDAS PELA EXPOSIÇÂO REPETIDA A CANABINOIDES E NICOTINA DURANTE O NEURODESENVOLVIMENTO DE CAMUNDONGOS,"BRENDA DA SILVA ANDRADE,PATRICIA FELIX ROLO GONÇALVES,IRANAIA ASSUNÇÃO MIRANDA,NEWTON G CASTRO,GILDA NEVES,RôMULO NERIS"
Centro de Ciencias da Saude Apresentação de Vídeo. Educação e Sociedade + Criação e Dança | PEX.EXT.UNI.VID.106,4856,ESTUDO DE PROPRIEDADES DE MEMBRANA DE CÉLULAS-TRONCO TUMORAIS NEURAIS AO LONGO DE SUA DIFERENCIAÇÃO EM DIFERENTES TIPOS CELULARES NEURAIS,"HENRIQUE CESAR CALDERON FERRAIUOLO,LUCIANA ROMAO,BRUNO DE ALMEIDA CARLOS DE CARVALHO PONTES"
Centro de Ciencias da Saude Apresentação de Vídeo. Educação e Sociedade + Criação e Dança | PEX.EXT.UNI.VID.106,750,O PAPEL DA PROTEÍNA PRION CELULAR NO DESENVOLVIMENTO MICROGLIAL,"JOSé MARCOS JANEIRO P. DA COSTA,FLAVIA REGINA SOUZA LIMA,IZABELLA GRIMALDI,YRAIMA CORDEIRO"
Centro de Ciencias da Saude Apresentação de Vídeo. Educação e Sociedade + Criação e Dança | PEX.EXT.UNI.VID.106,69,DESENVOLVIMENTO DE METODOLOGIAS POR CLAE PARA ANÁLISE QUIRAL DE CATECOLAMINAS,"LETÍCIA PEREIRA ROCHA,VALERIA PEREIRA DE SOUSA,EDUARDO COSTA PINTO,MARIANA DA SILVA GONÇALVES,LUCIO MENDES CABRAL"
Centro de Ciencias da Saude Apresentação de Vídeo. Educação e Sociedade + Criação e Dança | PEX.EXT.UNI.VID.106,2550,METABOLISMO DO GLICEROLFOSFATO NO DIABETES MELLITUS TIPO 1 (DM1) E SUAS IMPLICAÇÕES NO METABOLISMO ENERGÉTICO DO SISTEMA NERVOSO CENTRAL,"CAMILA RODRIGUES CHAVES,THAIA RODRIGUES,ANTONIO GALINA"
Centro de Ciencias da Saude Apresentação de Vídeo. Educação e Sociedade + Criação e Dança | PEX.EXT.UNI.VID.106,5032,MODELO IN VITRO PARA A INVESTIGAÇÃO DOS MECANISMOS CELULARES DA DISGENESIA DO CORPO CALOSO,"CHRISTIANE COELHO,DANIELE RAYÊE PARENTE BRUNO,GABRIEL CAMPINHO,ROBERTO LENT,PATRICIA PESTANA GARCEZ"
Centro de Ciencias da Saude Apresentação de Vídeo. Educação e Sociedade + Criação e Dança | PEX.EXT.UNI.VID.106,951,EFEITO COMPARATIVO ENTRE UM INIBIDOR DA ENZIMA FAAH (URB597) E CANABIDIOL EM CULTURA DE CÉLULAS CORTICAIS DE RATOS WISTAR NEONATOS,"BEATRIZ PEREIRA DA SILVA E SOUZA,ROSA THERESA PAULA ELIZABETH MOTTA BORELLI TÔRRES,GUSTAVO DA COSTA FERREIRA,RICARDO AUGUSTO DE MELO REIS"
Centro de Ciencias da Saude Apresentação de Vídeo. Educação e Sociedade + Criação e Dança | PEX.EXT.UNI.VID.106,3937,ANÁLISE DE MINI-PROMOTORES PARA EXPRESSÃO EM CÉLULAS GANGLIONARES DA RETINA DE RATOS ADULTOS,"VICTOR GUEDES DE ARAUJO,GABRIEL NASCIMENTO DOS SANTOS,THAÍS GONÇALO LEANDRO,MARIANA SANTANA DIAS,RAFAEL LINDEN,HILDA PETRS SILVA"
Centro de Ciencias da Saude Apresentação de Vídeo. Educação e Sociedade + Criação e Dança | PEX.EXT.UNI.VID.106,493,"EXERCÍCIO FÍSICO E AS DIFERENTES RESPOSTAS COGNITIVAS, COMPORTAMENTAIS E ELETROENCEFALOGRÁFICAS EM ALUNOS DO ENSINO MÉDIO","BRUNA BRANDÃO VELASQUES,MARIA A RAMIM,FRANCISCO HOLANDA,TAIS PACHECO"
Centro de Ciencias da Saude Apresentação de Vídeo. Educação e Sociedade + Criação e Dança | PEX.EXT.UNI.VID.106,3320,NEURODEGENERAÇÃO PROMOVIDA PELO HEME EM MODELO DE HEMORRAGIA INTRACEREBRAL,"LETÍCIA MARTIMIANO FERREIRA,LUIZ RICARDO DA COSTA VASCONCELLOS,MARCELO TORRES BOZZA"
Centro de Ciencias da Saude Apresentação de Vídeo. Educação e Sociedade + Criação e Dança | PEX.EXT.UNI.VID.106,5765,NEUROEFICIÊNCIA NOS ESPORTES DE TIRO AO ALVO,"MARCOS RUSSO,LILIAN CRISTINA X MARTINS,ALAIR PEDRO RIBEIRO DE SOUZA E SILVA"
Centro de Ciencias da Saude Apresentação de Vídeo. Educação e Sociedade + Criação e Dança | PEX.EXT.UNI.VID.106,2000,INTERNALIZAÇÃO DA (NA++K+)-ATPASE INDUZIDA POR O-GLCNACILAÇÃO DA SUBUNIDADE Α1 EM CÉLULAS LLC-PK1,"BEATRIZ KOPKE,DIOGO DE BARROS PERUCHETTI,RODRIGO PACHECO DA SILVA DE AGUIAR,WAGNER BARBOSA DIAS,ANA ACACIA PINHEIRO CARUSO NEVES,CELSO CARUSO NEVES"
Centro de Ciencias da Saude Apresentação de Vídeo. Educação e Sociedade + Criação e Dança | PEX.EXT.UNI.VID.106,5583,ESTUDO DE PROTEÍNA TERMOFÍLICA POR RMN: TTHA0849 DE THERMUS THERMOPHILUS,"ORLANDO RODRIGUES RIBEIRO,KAREN STEPHANIE SANTOS,ANA PAULA VALENTE"
Centro de Ciencias da Saude Apresentação de Vídeo. Educação e Sociedade + Criação e Dança | PEX.EXT.UNI.VID.106,1688,QUEBRA DA BARREIRA HEMATOENCEFÁLICA E O DESENCADEAMENTO DA MAH/PET,"DENER OLIVEIRA LIMA E FRANçA,THAIS OLIVEIRA,HEITOR AFFONSO DE PAULA NETO,OTAVIO ESPINDOLA,JULIANA ECHEVARRIA NEVES LIMA"
Centro de Ciencias da Saude Apresentação de Vídeo. Educação e Sociedade + Criação e Dança | PEX.EXT.UNI.VID.106,4376,INVESTIGAÇÃO DOS EFEITOS DO ANTAGONISMO CB2 NO MODELO DE ESTRESSE CRÔNICO IMPREVISÍVEL,"ISABELLE NASCIMENTO DE CARVALHO,ALINE CARDOSO,GILDA NEVES"
Centro de Ciencias da Saude Apresentação de Vídeo. Educação e Sociedade + Criação e Dança | PEX.EXT.UNI.VID.106,395,O USO DO NEUROFEEDBACK COMO RECURSO DE INTERVENÇÃO NA ATENÇÃO E SEUS EFEITOS NO DESEMPENHO DO ATLETA: UMA REVISÃO INTEGRATIVA,"BRUNO DO NASCIMENTO BORBA LOPES,RIZZA AVACIL ASSIS DE CARVALHO,MARIA A RAMIM,BRUNA BRANDÃO VELASQUES"
Centro de Ciencias da Saude Apresentação de Vídeo. Educação e Sociedade + Criação e Dança | PEX.EXT.UNI.VID.106,3141,TAURINA COMO POSSÍVEL MODELO NEUROPROTETOR DE TRAUMA CRÂNIO ENCEFÁLICO EM RATO.,"CAROLINA LOPES,PAULO ROBERTO FERREIRA LOUZADA JUNIOR"
Centro de Ciencias da Saude Apresentação de Vídeo. Educação e Sociedade + Criação e Dança | PEX.EXT.UNI.VID.106,5610,PAPEL DA CITOLISINA EQTX-II NA MODULAÇÃO DA RESPOSTA IMUNE INATA E ADAPTATIVA NO MODELO DE GLIOBLASTOMAS IN VITRO,"CINTIA FRANÇA DE SANTANA,JULIANA DE MATTOS COELHO AGUIAR,ALBERTO SCHANAIDER,NATALIA ROQUE,VIVALDO MOURA NETO"
Centro de Ciencias da Saude Apresentação de Vídeo. Educação e Sociedade + Criação e Dança | PEX.EXT.UNI.VID.106,1794,AVALIAÇÃO DOS NÍVEIS CEREBRAIS DE PEPTÍDEO ABETA COMO PREDITOR DA GRAVIDADE DAS SEQUELAS NEUROLÓGICAS DESENCADEADAS PELA SEPSE,"GABRIELA DELAQUA RIBEIRO,VIRGINIA LUIZ SOUSA,SUZANA MARIA BERNARDINO ARAÚJO,JULIA CLARKE,CLAUDIA FIGUEIREDO"
Centro de Ciencias da Saude Apresentação de Vídeo. Educação e Sociedade + Criação e Dança | PEX.EXT.UNI.VID.106,4464,AVALIANDO A PERCEPÇÃO DE GRÁFICOS POR CIENTISTAS DA ÁREA BIOMÉDICA COM USO DE RASTREAMENTO OCULAR,"RENATA LANES CHAPOT,ANA CAROLINA FIGUEIREDO PELEGRINO,WALTER FILIPDE DE ALMEIDA CAMPOS DE SENA,FELIPPE ESPINELLI AMORIIM,CLARISSA FRANÇA DIAS CARNEIRO,THIAGO MOULIN,ROGERIO PANIZZUTTI,OLAVO BOHRER AMARAL"
Centro de Ciencias da Saude Apresentação de Vídeo. Educação e Sociedade + Criação e Dança | PEX.EXT.UNI.VID.106,4151,AVALIAÇÃO DOS EFEITOS CELULARES DA TRANSMISSÃO CÉLULA-A-CÉLULA DE AGREGADOS DE P53 MUTANTE,"LUCIANA PEREIRA RANGEL,NATHALIA OLIVEIRA DA SILVA,MARCELLY MUXFELDT DE LIMA,GIULIA DINIZ DA SILVA FERRETTI,JERSON LIMA DA SILVA"
Centro de Ciencias da Saude Apresentação de Vídeo. Educação e Sociedade + Criação e Dança | PEX.EXT.UNI.VID.106,1092,ESTUDO RETROSPECTIVO DE LESÕES PIGMENTADAS DIAGNOSTICADAS NO LABORATÓRIO DE PATOLOGIA ORAL DA FACULDADE DE ODONTOLOGIA DA UFRJ,"RAYANE FERREIRA,BEATRIZ CORDEIRO,LARYSSA LANES,MARCIA GRILLO CABRAL,ALINE CORREA ABRAHAO,MICHELLE AGOSTINI,MARIO JOSE ROMANACH GONZALEZ SOBRINHO,BRUNO AUGUSTO BENEVENUTO DE ANDRADE"
Centro de Ciencias da Saude Apresentação de Vídeo. Educação e Sociedade + Criação e Dança | PEX.EXT.UNI.VID.106,4070,EFEITO ANTIMETASTÁTICO DE UMA HEPARINA BOVINA COM BAIXA ATIVIDADE ANTICOAGULANTE DEPENDE DA 62 SUA ATIVIDADE COMO INIBIDOR DE P-SELECTINA,"KAYENE VITÓRIA DE ANDRADE MICHELI,JULIA MOREIRA DE ABREU XAVIER,FELIPE CASTRO OLIVEIRA DE BRITO TEIXEIRA,STEPHAN NICOLLAS MARCIN CENTENA GOULART DE OLIVEIRA,ANA MARIA FREIRE TOVAR,MAURO SÉRGIO GONÇALVES PAVÃO,MARIANA SA PEREIRA,CARLOS ROBERTO FERNANDES"
Centro de Ciencias da Saude Apresentação de Vídeo. Educação e Sociedade + Criação e Dança | PEX.EXT.UNI.VID.106,267,INFLUÊNCIA DA QUELAÇÃO DE FERRO NA LETALIDADE INDUZIDA POR DOXORRUBICINA EM LINHAGENS DE TUMOR DE MAMA.,"IRIS SOARES ANDRADE,RODRIGO SOARES FORTUNATO,TATIANA AMORIM MUNIZ DE ALENCAR,ALVARO AUGUSTO DA COSTA LEITÃO,JÉSSICA REIS BERNARDES"
Centro de Ciencias da Saude Apresentação de Vídeo. Educação e Sociedade + Criação e Dança | PEX.EXT.UNI.VID.106,2270,"AÇÃO DA LAMININA SOBRE AS LINHAGENS TUMORAIS DO CÂNCER DE MAMA, MDA MB 231 E MCF7","RAQUEL DOS SANTOS SILVEIRA,TATIANA COELHO-SAMPAIO"
Centro de Ciencias da Saude Apresentação de Vídeo. Educação e Sociedade + Criação e Dança | PEX.EXT.UNI.VID.106,4216,EFEITOS DA CURCUMINA E ANÁLOGOS SOBRE A AGREGAÇÃO DE P53 MUTANTE,"YASMIN MACEDO DE SOUZA,GIULIA DINIZ DA SILVA FERRETTI,SARAH MARIA MENDES VIEIRA DE ANDRADE,ALICE FREITAS POUBEL,Flaviana Rodrigues Fintelman Dias,VINICIUS RANGEL CAMPOS,Vitor Francisco Ferreira,ANNA CLÁUDIA CUNHA,JERSON LIMA DA SILVA,LUCIANA PEREIRA RANGEL,DEBORA ESTEVES DE PAULA"
Centro de Ciencias da Saude Apresentação de Vídeo. Educação e Sociedade + Criação e Dança | PEX.EXT.UNI.VID.106,1508,PAPEL DE ALTOS NÍVEIS DE GLICOSE NA GLICOSILAÇÃO E FUNÇÕES DE DIFERENTES LINHAGENS DE CÂNCER,"HECTOR FRANCO BARBOSA RHAULT LOPONTE,WAGNER BARBOSA DIAS,ANDRÉIA DE VASCONCELOS DOS SANTOS,ADRIANE TODESCHINI"
Centro de Ciencias da Saude Apresentação de Vídeo. Educação e Sociedade + Criação e Dança | PEX.EXT.UNI.VID.106,4109,ESTUDO DOS EFEITOS DA QUINACRINA E DERIVADOS SOBRE A AGREGAÇÃO DE P53 MUTANTE,"MARCELLY MUXFELDT DE LIMA,ANDRESSA RODOLFO DE OLIVEIRA,JULIANA BERNARDO VIEIRA,DORA COSTA,FERNANDO CARVALHO DA SILVA,Vitor Francisco Ferreira,JERSON LIMA DA SILVA,MARCELA CRISTINA MORAES,LUCIANA PEREIRA RANGEL,SARAH MARIA MENDES VIEIRA DE ANDRADE"
Centro de Ciencias da Saude Apresentação de Vídeo. Educação e Sociedade + Criação e Dança | PEX.EXT.UNI.VID.106,1081,COMPARAÇÕES METABÓLICAS ENTRE CÉLULAS DE LEUCEMIA MIELÓIDE CRÔNICA SENSÍVEIS E RESISTENTES A QUIMIOTERÁPICOS,"LOUISE JEAN VIDAL DOS SANTOS SILVA,DOUGLAS LEMOS FERREIRA,LUISA ANDREA KETZER,VIVIAN MARY BARRAL DODD RUMJANEK,FRANKLIN DAVID RUMJANEK"
Centro de Ciencias da Saude Apresentação de Vídeo. Educação e Sociedade + Criação e Dança | PEX.EXT.UNI.VID.106,2828,EVENTOS CARDIOVASCULARES RELACIONADOS COM INIBIDORES DE TIROSINSA QUINASE NO TRATAMENTO DA LEUCEMIA MIELOIDE CRONICA - UMA REVISÃO SISTEMÁTICA,"DULCE HELENA NUNES COUTO,MICHELLY COSTA DE MENDONÇA,ROSANE VIANNA JORGE"
Centro de Ciencias da Saude Apresentação de Vídeo. Educação e Sociedade + Criação e Dança | PEX.EXT.UNI.VID.106,92,(AMOR)TECER SOFRIMENTOS: O IMPACTO DAS REDES DE APOIO AOS FAMILIARES DE CRIANÇAS COM CÂNCER.,"THAMIRES DA SILVA PAPERA,MARIA DA SOLEDADE SIMEÃO DOS SANTOS,ADRIANA FERNANDES DA CRUZ"
Centro de Ciencias da Saude Apresentação de Vídeo. Educação e Sociedade + Criação e Dança | PEX.EXT.UNI.VID.106,2195,TELOCINOBUFAGINA EXIBE EFEITO ANTITUM ORAL EM CÉLULAS HUMANAS NÃO-PEQUENAS DE CARCINOMA PULMONAR,"THAÍS MIRANDA GODOY,THAINá MIRANDA GODOY,JOSIANE BENTES LOPES,MORGANA TEIXEIRA LIMA CASTELO BRANCO,LUIS EDUARDO QUINTAS"
Centro de Ciencias da Saude Apresentação de Vídeo. Educação e Sociedade + Criação e Dança | PEX.EXT.UNI.VID.106,3560,O CIENTISTA INOVADOR NAS CIÊNCIAS BIOLÓGICAS: UMA ANÁLISE DAS DISCIPLINAS DOS PROGRAMAS DE PÓS- GRADUAÇÃO,"KRYSTY NAKAMURA,LARISSA MEDEIROS,JACQUELINE LETA"
Centro de Ciencias da Saude Apresentação de Vídeo. Educação e Sociedade + Criação e Dança | PEX.EXT.UNI.VID.106,4655,PROMOÇÃO DA ALIMENTAÇÃO SUSTENTÁVEL E SAUDÁVEL DE ALTO VALOR NUTRICIONAL E BAIXO CUSTO ATRAVÉS DA INTRODUÇÃO DIETÉTICA DE PANC,"FERNANDA SANTOS DE OLIVEIRA,ANA CAROLINA CASTRO DE ARAUJO,NAIRA FREIRE DA SILVA,MARIA BEATRIZ TRINDADE DE CASTRO,LORRANNA AMORIM PEREIRA MATHIAS"
Centro de Ciencias da Saude Apresentação de Vídeo. Educação e Sociedade + Criação e Dança | PEX.EXT.UNI.VID.106,2779,PROBLEMAS NA COLUNA VERTEBRAL DE ADOLESCENTES DE UMA ESCOLA DA REDE PÚBLICA DE ENSINO DO RIO DE JANEIRO,"BÁRBARA FRANCO QUITES,IZABEL ROCHA DOS SANTOS,CAMILLA COUTINHO DE OLIVEIRA ROMERO,AMANDA PONTES SANT'ANA,ANDRESSA VIANA,DOUGLAS MORAES,JULIA FAINI,MÁRCIA DE ASSUNÇÃO FERREIRA,ANTONIO JOSÉ DE ALMEIDA FILHO"
Centro de Ciencias da Saude Apresentação de Vídeo. Educação e Sociedade + Criação e Dança | PEX.EXT.UNI.VID.106,4044,PESQUISA E EXTENSÃO NA SAÚDE NOS TEMPOS ATUAIS: A PERSPECTIVA DE UM PROJETO DE EXTENSÃO,"DAYANE LARA PEREIRA DA CONCEIÇÃO SILVA,VANIA MEFANO,VITÓRIA DE ARAUJO MELO,ANDRESSA JAQUELINE MENDES GUEDES"
Centro de Ciencias da Saude Apresentação de Vídeo. Educação e Sociedade + Criação e Dança | PEX.EXT.UNI.VID.106,4977,USO ABUSIVO DO ÁLCOOL E SEUS EFEITOS NO ORGANISMO: UMA ATIVIDADE IDEALIZADA A PARTIR DE UMA RELAÇÃO DIALÓGICA ENTRE UNIVERSIDADE E ESCOLA PÚBLICA,"ISABELA BESERRA JORGE LULAY,MARIA LUIZA DA SILVEIRA GONÇALVES,ALESSANDRO VALDEZ,ALIPIO NETO DO NASCIMENTO CARVALHO,THEO LUIZ FERRAZ DE SOUZA"
Centro de Ciencias da Saude Apresentação de Vídeo. Educação e Sociedade + Criação e Dança | PEX.EXT.UNI.VID.106,3725,LENDAS AMAZÔNICAS - IMPACTO NO IMAGINÁRIO INFANTIL,"ALECSANDER VASCONCELOS CORREIA VASCONCELOS CORREIA,RITA FÁTIMA ALVES"
Centro de Ciencias da Saude Apresentação de Vídeo. Educação e Sociedade + Criação e Dança | PEX.EXT.UNI.VID.106,4683,RELATO DE EXPERIÊNCIA: A EXTENSÃO COMO UMA FERRAMENTA EFICAZ NO PROCESSO DE FORMAÇÃO ACADÊMICA,"BRENO HENRIQUE ROCHA DOS SANTOS,KARLA CAMACHO,BEATRIZ SILVA DE MAGALHÃES,FRANCIELLE GONçALVES SANTOS,NATHILA ALEXANDRE DOS SANTOS,THAIS GIUDICE SCHULTZ,CAROLINA REBELLATO"
Centro de Ciencias da Saude Apresentação de Vídeo. Educação e Sociedade + Criação e Dança | PEX.EXT.UNI.VID.106,3482,ESTUDO SOBRE CONSTRUÇÃO DE GAMES SOBRE CIÊNCIAS E SAÚDE POR ALUNOS DO ENSINO FUNDAMENTAL,"MIRIAM STRUCHINER,CHRIS GODSGOOD CHINEDOZIE,LEONARDO ALVES E SILVA,ANA MARIA PEREIRA RANGEL,AMANDA VALLE DE ALMEIDA PAIVA,ADEMAR GUIMARãES MELO"
Centro de Ciencias da Saude Apresentação de Vídeo. Educação e Sociedade + Criação e Dança | PEX.EXT.UNI.VID.106,4642,O RESGATE DA CULINÁRIA BRASILEIRA E A PROMOÇÃO DA ALIMENTAÇÃO SAUDÁVEL E ADEQUADA EM UMA POPULAÇÃO DE ELEVADA VULNERABILIDADE SOCIAL,"EMANUELLI BARBOSA DE AGUIAR,GABRIELLE CARDOSO MANGIA,ALANA SAYãO,GABRIELLA D' ALMEIDA MAGALHãES MORATELLI,JULIANA LIMA DE ANDRADE,MARCIO MARQUES SILVA,TAÍS DE SOUZA LOPES"
Centro de Ciencias da Saude Apresentação de Vídeo. Educação e Sociedade + Criação e Dança | PEX.EXT.UNI.VID.106,1618,APRENDER A LAVAR AS MÃOS PREVINE DOENÇAS,"THIAGO FREITAS DE SÁ COIMBRA,SARAH MEDEROS DA SILVEIRA,AGNES MARIA CUPERTINO FERNANDES ARAUJO,GABRIELLE ANTUNES DOS REIS,ISABELLA DAL'RIO NASCIMENTO LOPES,ANDRESSA TEMPERINE DE OLIVEIRA MARRE,AMANDA DE ORNELLAS GONÇALVES,ROBERTO GUARDATTI,JULIA ECHARDT,VICTÓRIA DE SOUSA CHAVES,FABIANA ABDALLA PIRES FERREIRA,NATALIA MARTINS DA SILVA,MARCOS"
Centro de Ciencias da Saude Apresentação de Vídeo. Educação e Sociedade + Criação e Dança | PEX.EXT.UNI.VID.106,3753,TORRE MÓVEL: APRENDENDO CIÊNCIA FAZENDO DIVULGAÇÃO CIENTÍFICA,"IGOR VILELA DE SOUSA,FÁTIMA GERPE,TAIANA SOUSA LOPES DA SILVA,DAVID MAJEROWICZ,HEITOR AFFONSO DE PAULA NETO,RENATO SAMPAIO CARVALHO"
Centro de Ciencias da Saude Apresentação de Vídeo. Educação e Sociedade + Criação e Dança | PEX.EXT.UNI.VID.106,4284,MECANISMOS MOLECULARES ENVOLVIDOS NO RECONHECIMENTO IMUNE INATO DO FUNGO PATOGÊNICO SCEDOSPORIUM APIOSPERMUM,"CARLOS LUIZ TELES CARDOSO,RODRIGO TINOCO FIQUEIREDO,YASMIM AURORA VIEIRA BRAGA"
Centro de Ciencias da Saude Apresentação de Vídeo. Educação e Sociedade + Criação e Dança | PEX.EXT.UNI.VID.106,1667,MODELAGEM MOLECULAR E ESTUDOS ADMET IN SILICO DE DERIVADOS DE TIOUREIA COM ATIVIDADE ANTIBACTERIANA,"GABRIELA ARAUJO DE SOUZA,MARCOS VINÍCIUS PALMEIRA DE MELLO,BRUNA PAES DE AMARAL,GIL MENDES VIANA,IVANA CORREA RAMOS LEAL,LUCIO MENDES CABRAL,CARLOS RANGEL RODRIGUES,ALESSANDRA MENDONÇA TELES DE SOUZA,ANA CAROLINA RENNÓ SODERO"
Centro de Ciencias da Saude Apresentação de Vídeo. Educação e Sociedade + Criação e Dança | PEX.EXT.UNI.VID.106,3594,ISOLAMENTO E CARACTERIZAÇÃO DE VESÍCULAS EXTRACELULARES DE CLOSTRIDIOIDES DIFFICILE,"LETÍCIA LEONARDO SANTOS,ADRIANNY LOPES,RENATA FERREIRA BOENTE,RENATA COUTINHO DOS SANTOS,REGINA MARIA CAVALCANTI PILOTTO DOMINGUES,KARLA RODRIGUES MIRANDA,LEANDRO ARAUJO LOBO"
Centro de Ciencias da Saude Apresentação de Vídeo. Educação e Sociedade + Criação e Dança | PEX.EXT.UNI.VID.106,1315,AVALIAÇÃO DO EFEITO DE MOLÉCULAS SECRETADAS POR CEPAS COMENSAIS DE STAPHYLOCOCCUS EPIDERMIDIS NO CRESCIMENTO E PRODUÇÃO DE BIOFILME DE STAPHYLOCOCCUS AUREUS.,"GIULIA DE ALMEIDA ROCHA,THAÍS GLATTHARDT,THIAGO FREITAS DE SÁ COIMBRA,ROSANA BARRETO ROCHA FERREIRA"
Centro de Ciencias da Saude Apresentação de Vídeo. Educação e Sociedade + Criação e Dança | PEX.EXT.UNI.VID.106,3456,PAPEL IMUNOLÓGICO DO POLISSACARIDEO CAPSULAR GALXM: ENVOLVIMENTO DA CITOCINA IL-17,"BRUCE VEIGA ANDRIOLO ANDRIOLO,ELIAS BARBOSA DA SILVA JUNIOR,ISABEL FERREIRA LAROCQUE DE FREITAS,DEBORA DECOTE RICARDO,CELIO GERALDO FREIRE DE LIMA"
Centro de Ciencias da Saude Apresentação de Vídeo. Educação e Sociedade + Criação e Dança | PEX.EXT.UNI.VID.106,4343,ESTUDO DA ATIVIDADE ANTIMICROBIANA DE EXTRATOS DE DALBERGIA MONETARIA L.F. CONTRA CEPAS BACTERIANAS PADRÃO ATCC E CLÍNICAS MULTIRRESISTENTES ENVOLVIDAS EM INFECÇÕES DO TRATO URINÁRIO (ITU),"AMARYLLIS DE SOUSA ALMEIDA,PATRICIA MOURA,BRUNA PAES DE AMARAL,KÁTIA REGINA NETTO DOS SANTOS,IVANA CORREA RAMOS LEAL,ROBERTO CARLOS CAMPOS MARTINS"
Centro de Ciencias da Saude Apresentação de Vídeo. Educação e Sociedade + Criação e Dança | PEX.EXT.UNI.VID.106,1700,EFEITO DE CEPAS ISOLADAS DO KEFIR NO CRESCIMENTO DE BACTÉRIAS ANAERÓBIAS,"JULIANNA CAMILE SOUZA DA COSTA,LOHANE REIS DE OLIVEIRA,MARCO ANTONIO LEMOS MIGUEL,LEANDRO ARAUJO LOBO,MARIANA DA SILVEIRA DE JESUS OLIVEIRA,REGINA MARIA CAVALCANTI PILOTTO DOMINGUES,KARLA RODRIGUES MIRANDA"
Centro de Ciencias da Saude Apresentação de Vídeo. Educação e Sociedade + Criação e Dança | PEX.EXT.UNI.VID.106,3749,ANÁLISE COMPARATIVA DE MICROVESÍCULAS DE MEMBRANA EXTERNA (OMVS) DE VIBRIO CHOLERAE PRODUZIDAS SOB LIMITAÇÃO E ABUNDÂNCIA DE FOSFATO INORGÂNICO E SUA RELAÇÃO COM A PATOGENICIDADE DA BACTÉRIA,"MATHEUS LUCHETTA DA FONSECA,LIVIA CARVALHO BARBOSA,PAULO MASCARELLO BISCH,WANDA MARIA ALMEIDA VON KRÜGER"
Centro de Ciencias da Saude Apresentação de Vídeo. Educação e Sociedade + Criação e Dança | PEX.EXT.UNI.VID.106,1426,USO DE CULTURAS LÁTICAS PROBIÓTICAS ISOLADAS DO KEFIR NA PRODUÇÃO DE QUEIJO MINAS FRESCAL,"PAULA SOARES DE MOURA REZENDE,AGNES MARIA CUPERTINO FERNANDES ARAUJO,FELIPE MICELI DE FARIAS,MARCO ANTONIO LEMOS MIGUEL"
Centro de Ciencias da Saude Apresentação de Vídeo. Educação e Sociedade + Criação e Dança | PEX.EXT.UNI.VID.106,3538,DERIVADOS DE TIOURÉIAS COM ATIVIDADE LEISHMANICIDA,"BRUNO AZEVEDO,RAQUEL PINTO NUNES,GIL MENDES VIANA,DEIVID COSTA SOARES,LUIZ CLAUDIO PEREIRA RODRIGUES PEREIRA DA SILVA,VALERIA PEREIRA DE SOUSA,FLÁVIA ALMADA DO CARMO,PLÍNIO CUNHA SATHLER,ELVIRA MARIA SARAIVA,LUCIO MENDES CABRAL"
Centro de Ciencias da Saude Apresentação de Vídeo. Educação e Sociedade + Criação e Dança | PEX.EXT.UNI.VID.106,1277,IDENTIFICAÇÃO GENOTÍPICA DE AMOSTRAS DE STAPHYLOCOCCUS AUREUS RESISTENTES À METICILINA ISOLADAS DE DIFERENTES HOSPITAIS DO ESTADO DO RIO DE JANEIRO,"BRUNO DE SOUZA SCRAMIGNON COSTA,AGNES MARIE SÁ FIGUEIREDO,ANA MARIA NUNE BOTELHO,CRISTIANA OSSAILLE BELTRAME,DEBORAH NASCIMENTO DOS SANTOS SILVA"
