Local,Trabalho,Título,Autores/Orientadores
Centro de Ciencias da Saúde,3885,EFEITO AGUDO DO ALONGAMENTO PASSIVO DO TRÍCEPS SURAL NA RIGIDEZ DOS GASTROCNÊMIO LATERAL E TENDÃO CALCÂNEO E RELAÇÃO COM A FORÇA ISOMÉTRICA MÁXIMA,"DAVI RODRIGUES NASCIMENTO,LAILLA FREIRE NOVAES SILVA,LILIAM FERNANDES DE OLIVEIRA,MARIA CLARA ALBUQUERQUE BRANDÃO"
Centro de Ciencias da Saúde,5093,FISIOTERAPIA NO PÓS-OPERATÓRIO DE CIRURGIA ORTOGNÁTICA PARA CORREÇÃO DE PROGNATISMO: ESTUDO DE CASO,"ANA CAROLINA RODRIGUES DA SILVA,JOANA SARAIVA DE MORAES,JULIO GUILHERME SILVA,SAMARA CAROLINA VITAL PAES,THAIS OMENA"
Centro de Ciencias da Saúde,2706,"A PERCEPÇÃO DOS PARTICIPANTES DO PROJETO DE EXTENSÃO EDUCAÇÃO E SAÚDE NA DOENÇA DE PARKINSON: CUIDANDO DOS PACIENTES, FAMILIARES E CUIDADORES A RESPEITO DO PAPEL DA FISIOTERAPIA NO TRATAMENTO DA DOENÇA","CLYNTON LOURENÇO CORREA,CRISTINA MARIA DUARTE WIGG,ELEN MARTINS DA SILVA CASTELO BRANCO,ELIANA ALFENAS NOGUEIRA MILAGRES,EMMANUELY CRISTINA MAGESTE COSTA,FERNANDA DE SOUSA MARINHO,ISABELLE BRITTES DA SILVA,LIVIA MELO DE OLIVEIRA,LUISE RACHID DE OLIVEIRA LANNES,MÁRCIA REFGINA BOTÃO GOMES,MARCOS VINICIOS FIALHO DOS SANTOS DE SOUZA,MARIA ELINE MATHEUS,MARIA LUIZA DE OLIVEIRA TEIXEIRA,SIMONE MONTEIRO PALERMO DE OLIVEIRA VIANA,SOL LEVI MENDES DE LIMA,THAIS EDUARDA SIMAS GOMES,VERA LÚCIA SANTOS DE BRITTO"
Centro de Ciencias da Saúde,6284,VAMOS CONVERSAR SOBRE COLUNA VERTEBRAL?,"LENNON,SANDRA KONIG"
Centro de Ciencias da Saúde,36,PERFIL DOS PACIENTES INDICADOS PARA RADIOTERAPIA EXCLUSIVA COMO TRATAMENTO DO CÂNCER DE LARINGE NO INSTITUTO NACIONAL DE CÂNCER,"ANDRESSA FREITAS,DANIELLY CRISTINA ALVES DA HORA"
Centro de Ciencias da Saúde,194,FADIGA E QUALIDADE VOCAL EM PROFESSORES DE DANÇA DE SALÃO,"LUANA DE SANTANNA VASCONCELLOS,RODRIGO DORNELAS"
Centro de Ciencias da Saúde,1175,IMPACTOS DO ENVELHECIMENTO NA QUALIDADE VOCAL DA POPULAÇÃO IDOSA: RESULTADOS PRELIMINARES,"DANIELLY CRISTINA ALVES DA HORA,JEFERSON JERÔNIMO DE SOUZA,MATHEUS DOS SANTOS ROGER DE MATOS,RHAISSA CRISTINA CORDEIRO DE LIMA,RODRIGO DORNELAS"
Centro de Ciencias da Saúde,1191,FATORES RELACIONADOS AO PROCESSO DE MUDA VOCAL EM CRIANÇAS DO GÊNERO MASCULINO E FEMININO: UMA REVISÃO DE ESCOPO,"GUSTAVO SOUSA NEVES,MIRIAM SOARES REIS,RODRIGO DORNELAS,VANESSA VEIS RIBEIRO"
Centro de Ciencias da Saúde,1194,RELATO DE EXPERIÊNCIA SOBRE O ATENDIMENTO FONOAUDIOLÓGICO NA ATENÇÃO ESPECIALIZADA PARA A POPULAÇÃO DE PESSOAS TRANS E TRAVESTIS NO SUS,"ISABELLA MARINS,MATHEUS DOS SANTOS ROGER DE MATOS,RODRIGO DORNELAS"
Centro de Ciencias da Saúde,2217,CONFIABILIDADE DA VIDEOENDOSCOPIA DA DEGLUTIÇÃO ENTRE AVALIADORES EXPERIENTES E NÃO EXPERIENTES.,"ISABELA VITóRIA OLINDO DE ANDRADE,ISADORA ANDRADE PEREIRA,LARYSSA PINTO DE FARIAS,MARIA EDUARDA MENDES DE CARVALHO,MARIANA BRENDIM,MILLENA DA SILVA DOS SANTOS,THALYTA GEORGIA VIEIRA BORGES."
Centro de Ciencias da Saúde,2857,PERFIL CLÍNICO E SOCIODEMOGRÁFICO DOS INDIVÍDUOS COM CÂNCER DE CABEÇA E PESCOÇO NO AMBULATÓRIO DE FONOAUDIOLOGIA DE UM HOSPITAL UNIVERSITÁRIO,"ADRIANA MATOS MAIRINK NEIVA FERNANDES,DANIELLY CRISTINA ALVES DA HORA,JEFERSON JERÔNIMO DE SOUZA,MARIANA BRENDIM"
Centro de Ciencias da Saúde,1522,Promovendo Desenvolvimento bilíngue e Inclusão: Experiências em Projeto de Extensão com familiares de surdos,"CAROLINA MAGALHÃES DE PINHO FERREIRA,GIOVANNA EMANUELLA DE SOUZA GOMES MUNIZ"
Centro de Ciencias da Saúde,1675,EXPRESSÃO E PURIFICAÇÃO DO PEPTÍDEO BETA AMILOIDE 1-40: UMA ANÁLISE APROFUNDADA PARA O ISOLAMENTO DO SEU ESTADO MONOMÉRICO,"GUSTAVO BACELAR DE MELLO ALVES,LEYSLANE DA COSTA DA SILVA,MARIA EDUARDA RONCORRONI PORTO,MÔNICA SANTOS DE FREITAS"
Centro de Ciencias da Saúde,1690,ESTUDO DO PAPEL DA PROTEÍNA PRION NA FISIOLOGIA DE MITOCÔNDRIAS DE CÉREBRO MURINO,"ANTONIO GALINA FILHO,CLARA FERNANDES CARVALHO,GABRIELA ASSIS DE LEMOS,MANOEL FONSECA SANTOS OLIVEIRA,RAYANNE MOURA DO NASCIMENTO,TUANE CRISTINE RAMOS GONÇALVES VIEIRA"
Centro de Ciencias da Saúde,2032,ANÁLISE DO EFEITO NEUROPROTETOR E DO CONTEÚDO DE VESÍCULAS EXTRACELULARES DE ANIMAIS EXERCITADOS NO CONTEXTO DA OBESIDADE,"ANNA RIBEIRO ROCHA DA CONCEIÇÃO,FERNANDA GUARINO DE FELICE,JULIA MARINATTO ANGELO,MARIA EDUARDA AMARO PIRES"
Centro de Ciencias da Saúde,2045,A CONTRIBUIÇÃO DA TEORIA DOS CONJUNTOS FUZZY PARA A FONOAUDIOLOGIA: UMA REVISÃO INTEGRATIVA DA LITERATURA,"ANTONIO JOSE LEAL COSTA,BEATRIZ ANTUNES DA SILVA,BEATRIZ XAVIER LUNA DE MELO,GUILHERME GONÇALVES VIDAL,RHAISSA CRISTINA CORDEIRO DE LIMA,WANESSA DA SILVA CAMPOS CUNHA,YONATTA SALARINI VIEIRA CARV"
Centro de Ciencias da Saúde,2107,O IMPACTO DAS VESÍCULAS EXTRACELULARES DO EXERCÍCIO FÍSICO EM MODELOS MURINOS DA DOENÇA DE ALZHEIMER,"ANNA RIBEIRO ROCHA DA CONCEIÇÃO,ENAURA JULIANA RANGEL NASCIMENTO,FERNANDA GUARINO DE FELICE,JULIA MARINATTO ANGELO,MYCHAEL LOURENCO,SERGIO TEIXEIRA FERREIRA,TAYNA RODY"
Centro de Ciencias da Saúde,2285,ESTUDOS ESTRUTURAIS DE PROTEÍNAS COM PROPRIEDADES ANTICOAGULANTES: AMBLYOMINA-X KN,"ANA PAULA BATISTA DA COSTA,ANA PAULA VALENTE,VIRGINNIA COSTA NOGUEIRA,VITOR SANTOS ALMEIDA"
Centro de Ciencias da Saúde,4785,"EXPERIÊNCIA DA IMPLEMENTAÇÃO DE UM OBSERVATÓRIO DE SAÚDE NA UNIVERSIDADE FEDERAL DO RIO DE JANEIRO NO ÂMBITO DA EXTENSÃO: PERSPECTIVAS, AVANÇOS E DESAFIOS","GUACIRA CORRÊA DE MATOS,JOÃO PEDRO CASTRO MARTINEZ SILVA,PAULA PIMENTA DE SOUZA,THIAGO BOTELHO AZEREDO"
Centro de Ciencias da Saúde,6444,CAMINHOS DA DIALOGICIDADE EM FREIRE NO ATENDIMENTO MULTIDISCIPLINAR ESPECIALIZADO NO ENSINO SUPERIOR NA UFRJ – O CASO DO CUIDADO FONOAUDIOLÓGICO,"ANNE LOPES,BEATRIZ CASTELO BRANCO DE MIRANDA FERNANDES,BELLA GUEDES DA SILVEIRA,ELIANE JANUÁRIA DA SILVA,FLORENCE DE FARIA BRASIL VIANNA,JOAO PEDRO RESPLANDES E SOUZA AVILA,LETíCIA PINHEIRO FERREIRA,PRISCILA MARTINS MACIEL CHAVES SANTOS,SOFIA VOLKOVA AMERICO,YVEA BASTOS GOMES DOS SANTOS"
Centro de Ciencias da Saúde,117,Conscientização em Saúde Feminina: Campanha Outubro Rosa e Prevenção do Câncer de Colo de Útero AUTORES E,"CAROLINA CORBECEIRI DOS REIS,ERICK SILVA CORDEIRO,FERNANDA VAZ BRANCO BECKER,ISABELLE PEREIRA DE OLIVEIRA,THALITA FERNANDES DE ABREU"
Centro de Ciencias da Saúde,1957,IMPACTO DA PANDEMIA DE COVID-19 NA EPIDEMIOLOGIA DE CANDIDEMIAS EM PACIENTES ASSISTIDOS NO HUCFF-UFRJ,"KAIO NATHAN CARVALHO MUNIZ ALVARENGA,LUIZA LEITE CARVÃO,MARIA DA GLÓRIA BARREIROS,SIMONE ARANHA NOUÉR"
Centro de Ciencias da Saúde,3145,"CASCATA DE CUIDADOS: PREVENÇÃO DA TRANSMISSÃO MATERNO-INFANTIL DO HIV DURANTE A PANDEMIA DE COVID-19 EM UM CENTRO DE REFERÊNCIA NO RIO DE JANEIRO, BRASIL","CRISTINA BARROSO HOFER,GABRIELA ARAKAKI FARIA,LARA SALES,LUIZ HENRIQUE MATTOS DA SILVA SANTOS"
Centro de Ciencias da Saúde,4816,GENE XPERT ULTRA NO DIAGNÓSTICO DE TUBERCULOSE EM CRIANÇAS E ADOLESCENTES EM UM CENTRO DE REFERÊNCIA,"ANA ALICE PARENTE,CLAUDIA STELLA PEREIRA BATTAGLIA,CLEMAX COUTO SANT ANNA,MARIA DE FÁTIMA BAZHUNI POMBO MARCH,MICHELY ALEXANDRINO DE SOUZA PINHEIRO,RAFAELA BARONI AURÍLIO,RONIR RAGGIO LUIZ"
Centro de Ciencias da Saúde,5562,"INFECÇÕES DE CORRENTE SANGUÍNEA EM PACIENTES SUBMETIDOS A TRANSPLANTE DE CÉLULAS TRONCO HEMATOPOIÉTICAS ALOGÊNICO EM TRÊS PERÍODOS DISTINTOS: O D+30, ENTRE O D+30 E O D+100 E APÓS O D+100","ARTHUR TOMAZELLI BATISTA,BERNARDO LOPES CANCADO RAMOS,BIANCA DE LUCENA GAIO,DÉBORA GUIMARÃES DE SOUZA,MARCIA GARNICA MAIOLINO,SARA SANTOS FERNANDES"
Centro de Ciencias da Saúde,5620,Bloqueio de surto de coqueluche em ambiente acadêmico: medidas de prevenção e intervenção AUTORES E,"ANNA CARLA PINTO CASTINEIRAS,DEBORA GOMES MARINS RODRIGUES,GUILHERME SANT'ANNA DE LIRA,ISABELA DE CARVALHO LEITÃO,LUIZ ANTONIO ALVES DE LIMA,MARIA EDUARDA DUARTE MOTTA,MARIANA QUINTO SOARES DE MELO,PRISCILA VILAS BOAS FERREIRA AIRES,RAFAEL MELLO GALLIEZ,TEREZINHA MARTA CASTIÑEIRAS,VICTOR AKIRA OTA"
Centro de Ciencias da Saúde,5899,ALERTA FEBRE MACULOSA: RELEVÂNCIA DA SUSPEIÇÃO E INTERVENÇÃO PRECOCE AUTORES E,"ANA BEATRIZ MIRANDA LOURENçO,ANNA CARLA PINTO CASTINEIRAS,BIANCA ORTIZ,GUILHERME SANT'ANNA DE LIRA,ISABELA DE CARVALHO LEITÃO,JOHNATAS GUERING DE MATTOS,MARIANA QUINTO SOARES DE MELO,RAFAEL MELLO GALLIEZ,TEREZINHA MARTA CASTIÑEIRAS,VICTOR AKIRA OTA"
Centro de Ciencias da Saúde,6140,DESCRIÇÃO DO PERFIL CLÍNICO DE PACIENTES COM TÉTANO NO IEISS,"ANNA CARLA PINTO CASTINEIRAS,ELAINE CRISTINA DE OLIVEIRA SOUZA,GUILHERME SANT'ANNA DE LIRA,JULIA GUEDES VALENTIM DO NASCIMENTO,LUANA JOHAS MARQUES FRANÇA,RAFAEL MELLO GALLIEZ,TEREZINHA MARTA CASTIÑEIRAS,VICTOR AKIRA OTA"
Centro de Ciencias da Saúde,6161,AVALIAÇÃO DA SOROPREVALÊNCIA DE ANTICORPOS PARA O SARAMPO EM ADULTOS NO RIO DE JANEIRO,"ANNA CARLA PINTO CASTINEIRAS,ISABELA DE CARVALHO LEITÃO,JOHNATAS GUERING DE MATTOS,JULIA GUEDES VALENTIM DO NASCIMENTO,LUANA JOHAS MARQUES FRANÇA,LUCAS SOARES DA SILVEIRA DUARTE,MARLON MARQUES DRUMOND,MATHEUS DE MIRANDA ALEGRETTO,RAFAEL MELLO GALLIEZ,ROMINA CARVALHO FERREIRA,TEREZINHA MARTA CASTIÑEIRAS"
Centro de Ciencias da Saúde,704,EFICÁCIA DE INTERVENÇÕES NÃO FARMACOLÓGICAS NA REDUÇÃO DO RISCO CARDIOVASCULAR – ENSAIO CLÍNICO RANDOMIZADO,"CARLOS FILIPE DOS SANTOS PIMENTA,CARLOS HENRIQUE JARDIM DUARTE,CHIARA DONNANGELO PIMENTEL,ELIZABETH SILAID MUXFELDT,FERNANDA OLIVEIRA DE CARVALHO CARLOS,GABRIELE PEREIRA FONTES,VICTOR MARGALLO,VITóRIA MIRIAM DA SILVA DE SOUSA"
Centro de Ciencias da Saúde,820,A influência do bem estar espiritual na saúde mental e na pressão arterial de hipertensos essenciais e hipertensos resistentes,"BIANCA BOTELHO VIEGAS,CAMILA BELLO NEMER,ELIZABETH SILAID MUXFELDT,GABRIELE PEREIRA FONTES,JULIO CESAR TOLENTINO,KARINA DA SILVA AQUINO MUNIZ,PEDRO BASTOS DE MEDEIROS"
Centro de Ciencias da Saúde,1273,DIAGNÓSTICO SITUACIONAL DO TRATAMENTO PREVENTIVO DA TUBERCULOSE NA ATENÇÃO PRIMÁRIA DE 5 CAPITAIS BRASILEIRAS.,"ANETE TRAJMAN,BRUNA CHIARINI AMARAL,CRISTINA BETTIN WAECHTER,DANIEL SOUZA SACRAMENTO,DINAH CARVALHO CORDEIRO,LARISSA THAYNA OLIVEIRA DOS SANTOS,LUCAS MAIA PORTUGAL,MAYARA DE Sá CAVALCANTI DE MELO,PEDRO KUABARA,PRISCILLA LUCIA WOLTER PAOLINO,VANESSA CORDEIRO VILANOVA"
Centro de Ciencias da Saúde,2847,MENINGITE CRÔNICA EM ADULTOS,"ROBERTO PEREIRA SANTOS,THAíS OLIVEIRA DA SILVA"
Centro de Ciencias da Saúde,4199,A HIPERTENSÃO ARTERIAL RESISTENTE À LUZ DO RACISMO ESTRUTURAL E AUTOPERCEBIDO AUTORES E,"CAMILA BELLO NEMER,CARLOS HENRIQUE JARDIM DUARTE,ELIZABETH SILAID MUXFELDT,FERNANDA OLIVEIRA DE CARVALHO CARLOS,KARINA DA SILVA AQUINO MUNIZ,LUCILENE ARAUJO DE FREITAS,VITóRIA MIRIAM DA SILVA DE SOUSA"
Centro de Ciencias da Saúde,4486,AVALIAÇÃO DA INFLUÊNCIA DA DISTÂNCIA RESIDÊNCIA-CUIDADO NA QUALIDADE DE VIDA DE PACIENTES COM LÚPUS ERITEMATOSO SISTÊMICO (LES),"MARIANA SOARES DE ALENCAR,MIRHELEN MENDES DE ABREU"
Centro de Ciencias da Saúde,5707,O IMPACTO DO PRÉ-CONDICIONAMENTO OXIDATIVO NA TOLERÂNCIA À LIPOTOXICIDADE NA DOENÇA HEPÁTICA ESTEATÓTICA ASSOCIADA À DISFUNÇÃO METABÓLICA,"CAIO REZENDE LIMA,ELISA BEATRIZ PRESTES,MARCELO TORRES BOZZA"
Centro de Ciencias da Saúde,5881,PERFIL DE PACIENTES ENCAMINHADOS AO SERVIÇO DE IMUNOLOGIA DO IPPMG AUTORES E,"EKATERINI SIMOES GOUDOURIS,ISABELA SOUSA SILVA,MARIA LUIZA JUSTINO SILVA"
Centro de Ciencias da Saúde,5944,Frequência de Autoanticorpos Positivos e Sua Associação com Outras Doenças Autoimunes em Pacientes com Diabetes Tipo 1,"JOANA RODRIGUES DANTAS VEZZANI,JOSE MARCOS SANTOS E SILVA,KARLA CANECA,LENITA ZAJDENVERG,MELANIE RODACKI"
Centro de Ciencias da Saúde,6430,EFEITO DO USO PROLONGADO DO CPAP NOS NÍVEIS PRESSÓRICOS EM HIPERTENSÃO RESISTENTE E APNEIA OBSTRUTIVA DO SONO,"ANA CRISTINA TENORIO DA COSTA FERNANDES,BRUNO RAFAEL GOES DE SOUZA,CARLOS HENRIQUE JARDIM DUARTE,ELIZABETH SILAID MUXFELDT,GUILHERME CAMPECHE SANTOS,JOAO CARLOS MORENO AZEVEDO,VITóRIA MIRIAM DA SILVA DE SOUSA"
Centro de Ciencias da Saúde,82,"PRODUÇÃO DE ESTERASES, LIPASES E BIOEMULSIFICANTES PELA PLASTISFERA DA ENSEADA DE BOM JESUS, ILHA DO FUNDÃO, BAÍA DE GUANABARA, RIO DE JANEIRO","ANNA LUIZA BAUER CANELLAS,BEATRIZ BALTHAZAR ABDON,BRUNO FRANCESCO RODRIGUES DE OLIVEIRA,MARINELLA SILVA LAPORT"
Centro de Ciencias da Saúde,1078,"MICROBIOTA ASSOCIADA A ESPECIMES SAUDAVEIS E DOENTES DA ESPONJA APLYSINA FULVA (PORIFERA: DEMOSPONGIAE) COLETADOS EM ARRAIAL DO CABO: ISOLAMENTO, IDENTIFICAÇÃO E AVALIAÇÃO DA ATIVIDADE ANTIMICROBIANA","ANNA LUIZA BAUER CANELLAS,KENNEDY WANDERSON SENNA PINHEIRO,MARCIA GIAMBIAGI DE MARVAL,MARINELLA SILVA LAPORT,MATHEUS VIEIRA LOPES,MICHELLE KLAUTAU"
Centro de Ciencias da Saúde,1752,"RESISTÊNCIA AOS ANTIMICROBIANOS NO AMBIENTE MARINHO: UMA INVESTIGAÇÃO DAS ESTIRPES DE VIBRIO DE ARRAIAL DO CABO, RJ","ANNA LUIZA BAUER CANELLAS,ELIANE OLMO PINHEIRO,MARINELLA SILVA LAPORT,MATHEUS VIEIRA LOPES,MICHELLE KLAUTAU,RAPHAEL CONEGUNDES BRUNELLI,STEFANI INGRID MARTINS DO NASCIMENTO"
Centro de Ciencias da Saúde,2495,Análise da comunidade bacteriana cultivável da Gastrophanella cavernicola do Arquipélago de Fernando de Noronha,"CARINA FERREIRA QUINHONES,GABRIEL RODRIGUES DIAS,GUILHERME RAMOS DA SILVA MURICY,JOANA CAROLINA FREIRE SANDES SANTOS,MARINELLA SILVA LAPORT"
Centro de Ciencias da Saúde,3286,CARACTERIZAÇÃO DE METABÓLITOS SECUNDÁRIOS E ANÁLISE ORTÓLOGA EM GENOMAS RECUPERADOS DE METAGENOMAS (MAGS) DE PSEUDOMONADOTA PROVENIENTES DE SOLOS DE PRODUÇÃO ONSHORE,"BIANCA NEVES,DANIELLY CHAGAS DE OLIVEIRA MARIANO,GRACIELA MARIA DIAS,JOAO PEDRO VIEIRA MACEDO DE LIMA"
Centro de Ciencias da Saúde,5945,IDENTIFICAÇÃO E CARACTERIZAÇÃO GENÔMICA DE MAGS RECUPERADOS DE UM METAGENOMA ORIUNDO DE UMA PLATAFORMA DE PETRÓLEO ONSHORE,"DANIELLY CHAGAS DE OLIVEIRA MARIANO,ELIANA FLAVIA CAMPORESE SERVULO,GRACIELA MARIA DIAS,JOAO PEDRO VIEIRA MACEDO DE LIMA,LUCIA HELENA BAHIENSE LANDIM"
Centro de Ciencias da Saúde,756,"DERIVADOS DE 1,10-FENANTROLINA-5,6-DIONA ASSOCIADOS A ÍONS METÁLICOS DE COBRE E PRATA COMO AGENTES ANTI-TRYPANOSOMA CRUZI","ANDRé SANTOS,MANUELA CASTRO REIS MANFREDINI,MARTA HELENA BRANQUINHA DE SÁ,RAFAELA DA SILVA OLIVEIRA"
Centro de Ciencias da Saúde,2298,BASE MOLECULAR E ESTABILIDADE DA NANOFORMULAÇÃO BASEADA EM NANOPARTÍCULAS MAGNÉTICAS DE ORIGEM BIOLÓGICA FUNCIONALIZADAS COM ANFOTERICINA B NO TRATAMENTO DE LEISHMANIOSE,"ANTONIO FERREIRA-PEREIRA,DIRLEI NICO,ERIC DAUMAS CARNEIRO,FERNANDA DE AVILA ABREU,IGOR NUNES TAVEIRA,MARIANA VERDAN DE MATTOS NUNES"
Centro de Ciencias da Saúde,2807,ATIVIDADE ANTI-CANDIDA AURIS DE ALTISSIMACUMARINA D E DERIVADOS,"ANNA CLAUDIA SILVA,ANTONIO FERREIRA-PEREIRA,CLAUDIO CERQUEIRA LOPES,DANIEL CLEMENTE DE MORAES,KAREN ALANA PINHO 9 OLIVEIRA,ROSANGELA SABBATINI CAPELLA LOPES LOPES"
Centro de Ciencias da Saúde,2978,AVALIAÇÃO DO POTENCIAL ANTIFÚNGICO DO ÓLEO DE COPAÍBA (COPAIFERA SPP) CONTRA ESPÉCIES PATOGÊNICAS DE SPOROTHRIX,"ALEXANDRE VILLELA,ANNA LETICIA NUNES E SILVA,JHON JHAMILTON ARTUNDUAGA BONILLA,LEONARDO NIMRICHTER,MARCIO LOURENCO RODRIGUES"
Centro de Ciencias da Saúde,3128,CARACTERIZAÇÃO DE VESÍCULAS EXTRACELULARES DE CANDIDA ALBICANS ISOLADAS A PARTIR DE DIFERENTES SÍTIOS DE INFECÇÃO,"ALESSANDRO VALDEZ,CAMILLA LUZIA,JHON JHAMILTON ARTUNDUAGA BONILLA,LEONARDO NIMRICHTER"
Centro de Ciencias da Saúde,3346,EFEITO COMBINATÓRIO DE ANTIFÚNGICOS CONVENCIONAIS CONTRA CANDIDA ALBICANS UTILIZANDO A COMBINAÇÃO DE TESTES IN VITRO E IN VIVO,"JHON JHAMILTON ARTUNDUAGA BONILLA,LARISSA RIBEIRO DA SILVA,LEONARDO NIMRICHTER"
Centro de Ciencias da Saúde,5080,EFEITO DO PEPTÍDEO FLIP NO CRESCIMENTO DE CRYPTOCOCCUS NEOFORMANS AUTORES E,"ANA CLAUDIA GUIMARAES ZIMBRES,BARBARA CIOTI,JULIANA APARECIDA RIZZO BALANCIN"
Centro de Ciencias da Saúde,6305,Compilação de Genes de Radiorresistência de Deinococcus radiodurans Conservados em Glioblastomas Humanos como Potenciais Marcadores Terapêuticos.,"CLAUDIA DE ALENCAR SANTOS LAGE,MARINA LEMOS DOS SANTOS CAEIRO,YASMIN MIRANDA BESSA DE MENEZES"
Centro de Ciencias da Saúde,634,ANÁLISE DOS EFEITOS MORFOLÓGICOS E MECÂNICOS INDUZIDOS POR UM CAMPO MAGNÉTICO EM CÉLULAS DE CRYPTOCOCCUS NEOFORMANS E CRYPTOCOCCUS GATTI,"BRUNO DE ALMEIDA CARLOS DE CARVALHO PONTES,EMILEINI NEPOMUCENO DA SILVEIRA,SUSANA FRASES CARVAJAL"
Centro de Ciencias da Saúde,1136,ANÁLISE DAS INTERAÇÕES ENTRE A PROTEASE PRINCIPAL DO SARS-COV-2 (MPRO) E LIGANTES CANDIDATOS A NOVOS FÁRMACOS ANTIVIRAIS CONTRA A COVID-19: DA DINÂMICA MOLECULAR CLÁSSICA À MECÂNICA QUÂNTICA,"IGOR CAMILO FERREIRA,PEDRO TORRES"
Centro de Ciencias da Saúde,2586,ATIVIDADE ANTIBACTERIANA DE NANOEMULSÕES COM ÓLEO ESSENCIAL DE COPAÍBA FRENTE À CEPAS DE MASTITE BOVINA,"DEBORAH FIRMINO DA SILVA,HAYLLEN ROCHA,VICTORIA PINHEIRO GUEDES,VIVIANE LIONE"
Centro de Ciencias da Saúde,2904,Desenvolvimento de nanoemulsões de misturas de óleos essenciais com ação antibacteriana contra cepas de mastite bovina,"DEBORAH FIRMINO DA SILVA,HAYLLEN ROCHA,VICTORIA PINHEIRO GUEDES,VIVIANE LIONE"
Centro de Ciencias da Saúde,3468,"ANÁLISE DOS INDICADORES DE BALNEABILIDADE EM PRAIAS DA ILHA DO FUNDÃO, RIO DE JANEIRO- RJ.","AGNES MARIA CUPERTINO FERNANDES ARAUJO,ANTONIO CARLOS DOS SANTOS,LAURA MAIA DE OLIVEIRA,MARCO ANTONIO LEMOS MIGUEL"
Centro de Ciencias da Saúde,4402,ISOLAMENTO DE CEPAS DE Streptococcus agalactiae OBTIDAS DE GESTANTES NA CIDADE DO RIO DE JANEIRO,"ANDRÉ RIO TINTO DE MATOS FREIRE,ISABELLA BITTENCOURT,JULIA DE DEUS SANTANA,JULIA FERRAREZI FAVORATO MORIEL GARCIA,LAURA MARIA ANDRADE DE OLIVEIRA,LAYLLA GRACA BARROS,LUCIA MARTINS TEIXEIRA,NATáLIA SILVA DA COSTA GRANATO,PENELOPE SALDANHA MARINHO,SÉRGIO EDUARDO LONGO FRACALANZZA,TATIANA DE CASTRO ABREU PINTO,YASMIN BARROS DOS SANTOS"
Centro de Ciencias da Saúde,5857,UTILIZAÇÃO E IDENTIFICAÇÃO DE COMPOSTOS BIOATIVOS DE PLANTAS NATIVAS BRASILEIRAS COMO NOVAS ABORDAGENS TERAPÊUTICAS CONTRA CLOSTRIDIOIDES DIFFICILE,"BIANCA ORTIZ,ELIANE DE OLIVEIRA FERREIRA,MARIA LUISA SOARES,WALTER MARTIN ROLAND OELEMANN"
Centro de Ciencias da Saúde,754,O papel da quimiocina CCL21 na interação neurônio-glia na sepse,"FLAVIA REGINA SOUZA LIMA,IOHANA BIANCA PAGNONCELLI,LUCIANA ROMÃO,LUIZA CASTELLO BRANCO DE ARAUJO,LUIZA MAIA FERREIRA"
Centro de Ciencias da Saúde,2865,PAPEL DA GALECTINA 3 NA DIFERENCIAÇÃO DE CÉLULAS GLIAIS,"ELEN OLIVEIRA CUNHA,FABIO DE ALMEIDA MENDES"
Centro de Ciencias da Saúde,2995,AVALIAÇÃO DO PERFIL DE ASTRÓCITOS EM EXPLANTES DE RETINA APÓS CO-CULTIVO COM CÉLULAS ESTROMAIS MESENQUIMAIS SUPEREXPRESSANDO IGF-1.,"ALMIR JORDÃO DA SILVA JUNIOR,BEATRIZ MONZATO GISBERT,JULIANA FERREIRA VASQUES,ROSALIA MENDEZ-OTERO"
Centro de Ciencias da Saúde,3263,"UM NOVO MODELO DE ESCLEROSE LATERAL AMIOTRÓFICA, ENTENDENDO AS BASES GENÉTICAS DA DOENÇA ATRAVÉS DA DROSOPHILA MELANOGASTER","ALISON HENRIQUE FERREIRA JULIO,HELENA ARAUJO,LUCAS DOMINGUES MELO,ROSALIA MENDEZ-OTERO"
Centro de Ciencias da Saúde,3585,PROTOCOLO DE DUPLA INTERVENÇÃO PARA O ESTUDO DA DEPRESSÃO E ANSIEDADE EM CAMUNDONGOS FÊMEAS,"ANA CLARA FERNANDES DA SILVA,BRUNA EIRAS DA CRUZ,GILDA ANGELA NEVES,ISIS NEM DE OLIVEIRA SOUZA,RACHEL PEREIRA DE BARROS"
Centro de Ciencias da Saúde,4830,Comparação do Potencial Terapêutico das Células-Tronco Mesenquimais Derivadas da Geleia de Wharton provenientes de dois doadores em Modelo Animal de Acidente Vascular Cerebral Hemorrágico,"ANANDA DE OLIVEIRA CAMPOS,CAROLINA PINHAO,JULIANA FERREIRA VASQUES,LETICIA ROCHA QUINTINO SOUZA,MARCELO FELIPPE SANTIAGO,POLIANA PIRES DE OLIVEIRA,ROBERTTA SILVA MARTINS,ROSALIA MENDEZ-OTERO,TAYNA RODRIGUES"
Centro de Ciencias da Saúde,5168,USO CRÔNICO DE Δ-9-TETRAHIDROCANABINOL (THC) REVERTE PREJUÍZOS COGNITIVOS EM CAMUNDONGO MODELO GENÉTICO DE ESQUIZOFRENIA,"FELIPE CAUA PINHEIRO DOS SANTOS,LORENA FORTUNA DA SILVA,LUCIANA ROMÃO,MELISSA CHAVES,ROGERIO ARENA PANIZZUTTI"
