Local,Trabalho,Título,Autores/Participantes
Centro de Ciencias Juridicas e Economicas,790,CONHECENDO A ECONOMIA COMPARTILHADA: UM ESTUDO SOBRE MOTIVAÇÕES DE CONSUMO EM UM SISTEMA DE CARONAS NO RIO DE JANEIRO,"PRISCILLA AZEVEDO LINS,RITA DE CASSIA MONTEIRO AFONSO"
Centro de Ciencias Juridicas e Economicas,2668,A RESISTÊNCIA DAS ORGANIZAÇÕES SUBSTANTIVAS NA HEGEMONIA DA TECNOCRACIA,"FILIPPO LATTARI,RENATO NUNES BITTENCOURT"
Centro de Ciencias Juridicas e Economicas,5237,MEDIDAS DE CRIATIVIDADE NO CONTEXTO ORGANIZACIONAL: ANÁLISE DA PRODUÇÃO NACIONAL E INTERNACIONAL NOS ÚLTIMOS 10 ANOS,"ARTHUR RAFAEL DIAS DOS SANTOS,THAINÁ FILGUEIRA MACEDO DE SOUZA,MARIA DE FATIMA BRUNO DE FARIA"
Centro de Ciencias Juridicas e Economicas,5535,FATORES ESTRESSORES NO TRABALHO : ESTUDO COM MOTORISTAS DE ÔNIBUS ARTICULADOS DE UMA EMPRESA DO SISTEMA BRT DO RIO DE JANEIRO,"GILEAN TEIXEIRA DA ROCHA,CAMILA AVOSANI ZAGO"
Centro de Ciencias Juridicas e Economicas,1372,AVALIAÇÃO DA EFICIÊNCIA DO PROCESSO DE DOAÇÃO E TRANSPLANTE RENAL NO BRASIL.,"GABRIELLA FIGUEIREDO,CLAUDIA AFFONSO SILVA ARAUJO"
Centro de Ciencias Juridicas e Economicas,2290,IMPACTOS DO PROGRAMA NACIONAL DE ALIMENTAÇÃO ESCOLAR (PNAE) NA QUALIDADE DE VIDA DOS AGRICULTORES FAMILIARES DO ESTADO DO RIO DE JANEIRO,"HARICIA PEREIRA TIAGO,RITA DE CASSIA MONTEIRO AFONSO"
Centro de Ciencias Juridicas e Economicas,4693,O EGOÍSMO E O SUCESSO NAS CORPORAÇÕES CAPITALISTAS: UMA ABORDAGEM FILOSÓFICA E ATUAL,"MAURICIO DE OLIVEIRA,RENATO NUNES BITTENCOURT"
Centro de Ciencias Juridicas e Economicas,5009,CULTURA DE INOVAÇÃO EM ORGANIZAÇÕES PÚBLICAS,"HARICIA PEREIRA TIAGO,RACHEL SEIDENSTICKER GOMES,MARIA DE FATIMA BRUNO DE FARIA"
Centro de Ciencias Juridicas e Economicas,3495,"TRÁFICO INTERNACIONAL DE DROGAS: ATUAÇÃO DO ESTADO BRASILEIRO NAS ÁGUAS INTERIORES, MAR TERRITORIAL E ZONA CONTÍGUA.","LUCAS BARRETO RODRIGUES,DANIELE DIONISIO DA SILVA"
Centro de Ciencias Juridicas e Economicas,3950,SEGURANÇA MARÍTIMA E A DEFESA DO MEIO AMBIENTE,"MICHELINE TEIXEIRA DE FREITAS SOUSA,DANIELE DIONISIO DA SILVA"
Centro de Ciencias Juridicas e Economicas,2171,COMPETÊNCIA EM INFORMAÇÃO DO BIBLIOTECÁRIO NO SERVIÇO DE REFERÊNCIA DA BIBLIOTECA UNIVERSITÁRIA DE ENFERMAGEM: UM ESTUDO NAS UNIVERSIDADES FEDERAIS DO ESTADO DO RIO DE JANEIRO,"JULIANA MORAES DE SÁ,MARIANNA ZATTAR"
Centro de Ciencias Juridicas e Economicas,3716,CONTRIBUIÇÃO PARA REPRESENTAÇÃO DE ACERVO DE FIGURINO,"MARIA CECILIA JARDIM BARROS,MARIA JOSE VELOSO DA COSTA SANTOS,VÂNIA LISBOA DA SILVEIRA GUEDES LISBOA DA SILVEIRA GUEDES"
Centro de Ciencias Juridicas e Economicas,5756,O EFEITO DAS MUDANÇAS CLIMÁTICAS NAS MIGRAÇÕES AMBIENTAIS TRANSFRONTEIRIÇAS,"VICTOR CABRAL RIBEIRO,PEDRO ROCHA FLEURY CURADO"
Centro de Ciencias Juridicas e Economicas,3041,DELIMITANDO A CRISE POLITICO INSTITUCIONAL DO BRASIL: O PROTAGONISMO DO DIREITO,"FILIPE SOARES NOVAES,JOSÉ RIBAS VIEIRA"
Centro de Ciencias Juridicas e Economicas,4086,O PAPEL INSTITUCIONAL DOS CONSELHEIROS DO TRIBUNAL DE CONTAS DO ESTADO DO RIO DE JANEIRO,"MICAEL BRITO,PEDRO HENRIQUE NUNES DE OLIVEIRA,LUCAS D'ÁVILA,CARLOS BOLONHA"
Centro de Ciencias Juridicas e Economicas,4916,A ARTE E A LUTA POR DIREITOS HUMANOS NA MARÉ,"ANA CLARA CABRAL DE MEDEIROS,VANESSA OLIVEIRA BATISTA BERNER"
Centro de Ciencias Juridicas e Economicas,5290,ACESSO À JUSTIÇA: PESQUISA NO ÂMBITO DO NIAC UFRJ.,"BRUNO GARCIA REDONDO,ANDRÉ PEREIRA SOARES,JUNYA RODRIGUES BARLETTA"
Centro de Ciencias Juridicas e Economicas,5304,A GUARDA COMPARTILHADA COMO SOLUÇÃO DE CONFLITOS NO ÂMBITO DO NIAC UFRJ,"BRUNO GARCIA REDONDO,BRENDA MATOS DA SILVA AZEVEDO,FELIPE ANTONIO MENDES FERREIRA,JUNYA RODRIGUES BARLETTA"
Centro de Ciencias Juridicas e Economicas,5856,PROJETO MARÉ: ESCRITÓRIO DA CIDADANIA,"ANDREA PIRES BAPTISTA,JUNYA RODRIGUES BARLETTA"
Centro de Ciencias Juridicas e Economicas,466,A JORNADA DA ARBITRAGEM E A ETAPA DA HOMOLOGAÇÃO Á LUZ DO NOVO CÓDIGO DE PROCESSO CIVIL,"AMANDA MAIA,GIULIA VALENTE DE LACERDA CUNHA,MARCIA CRISTINA XAVIER DE SOUZA"
Centro de Ciencias Juridicas e Economicas,660,A PROTEÇÃO DAS CRIANÇAS E ADOLESCENTES HIPERVULNERÁVEIS CONTRA PUBLICIDADE ILÍCITA,"JULIANA RIBEIRO PERLINGEIRO MENDES,DANIELA SILVA FONTOURA DE BARCELLOS"
Centro de Ciencias Juridicas e Economicas,822,A POLÍTICA DE RECONHECIMENTO E A ALTERAÇÃO REGISTRAL DE TRANSEXUAIS NÃO SUBMETIDOS À CIRURGIA: UM ESTUDO DA JURISPRUDÊNCIA FLUMINENSE,"ALEXANDRE DANTAS,WALLACE DE ALMEIDA CORBO"
Centro de Ciencias Juridicas e Economicas,2332,RESPONSABILIDADE CIVIL NAS RELAÇÕES CONJUGAIS,"JONATHAN DE OLIVEIRA ALMEIDA,JULIANA DE SOUSA GOMES LAGE,LARISSA PESSANHA DE SOUZA,THAIS DE OLIVEIRA ORIGUELA,ALEXANDRA GENEROSO PEYROTON"
Centro de Ciencias Juridicas e Economicas,3131,A FUNÇÃO SOCIAL DO CONTRATO COMO UMA CLÁUSULA DE REMISSÃO CONSTITUCIONAL,"VICTOR FERREIRA DIAS DUARTE DA COSTA,GUILHERME MAGALHAES MARTINS,JULIANA DE SOUSA GOMES LAGE"
Centro de Ciencias Juridicas e Economicas,625,FEMINICÍDIO VIOLÊNCIA LETAL CONTRA A MULHER NA ORDEM DO PATRIARCADO,"BRUNA FORTUNATO BARCELOS,LARISSA FREIRE DE OLIVEIRA BARBOSA,PATRÍCIA MAGALHÃES GALDINO,MARIA EDUARDA DE C C CORRÊA,DEBORAH LUISE SANTOS ALVES,RENAN SAUEIA VALDES,BáRBARA FRANCESCONI DE ALMEIDA COSTA,IANA GONÇALVES SOARES,CRISTIANE BRANDÃO"
Centro de Ciencias Juridicas e Economicas,741,O PRINCÍPIO DA IMPARCIALIDADE NA INTERCEPTAÇÃO DAS COMUNICAÇÕES TELEFÔNICAS,"MARIANA HOFF AMARO DOS SANTOS,ANTONIO EDUARDO RAMIRES SANTORO,LIVIA DE MEIRA LIMA PAIVA,ANASTÁCIA CRISTINA FRANKLIN ROZINA,FLÁVIO AUGUSTO DE MOREIRA E GONÇALVES,ISABELA MONTALVÃO VALLE DA SILVA,ÍSIS BORGES MENEZES,MARIANA SUELLEM SAGGIOMO MACHADO,SÍLVIA DE OLIVEIRA BOURGUIGNON,YASMIN GONÇALVES PROENÇA DE"
Centro de Ciencias Juridicas e Economicas,1524,O PAPEL DA ANATEL NA UNIVERSALIZAÇÃO DO ACESSO À INTERNET,"SARA SILVA RAIMUNDO,CARLOS BOLONHA,DOMINIQUE OLIVEIRA"
Centro de Ciencias Juridicas e Economicas,1576,REVISITANDO OS CONCEITOS AMBIENTAIS DO NOVO-CONSTITUCIONALISMO SUL-AMERICANO: SUAS ORIGENS E APLICABILIDADES,"DANIEL PIMENTEL,HANNA SONKAJARVI"
Centro de Ciencias Juridicas e Economicas,3282,O PAPEL DO BRASIL COMO ÁRBITRO INTERNACIONAL,"HELENA SALLES DE LIMA,JULIA PEREIRA SARRAF CAMACHO,TIAGO TUPINAMBÁ PEREIRA MACHADO,LUíSA BELA,FRANCISCO PEDRO BARRETO PEREIRA,ISABELLY MOREIRA,MARCIA CRISTINA XAVIER DE SOUZA"
Centro de Ciencias Juridicas e Economicas,3623,AS NOVAS FORMAS DO TRABALHO E AS ALTERAÇÕES LEGISLATIVAS: UM ESTUDO COMPARADO SOBRE AS DIVERSAS PROPOSTAS DE MUDANÇA NA REGULAMENTAÇÃO DO TRABALHO TEMPORÁRIO E TERCEIRIZADO,"MÁRCIO BARCELOS TAROUCO CORRÊA,SAYONARA GRILLO COUTINHO LEONARDO DA SILVA"
Centro de Ciencias Juridicas e Economicas,3070,"ARGUMENTOS CIENTÍFICOS, FATOS LEGISLATIVOS E O SUPREMO TRIBUNAL FEDERAL","BERNARDO BURLAMAQUI,MARGARIDA CAMARGO,MÁRIO CESAR DA SILVA ANDRADE"
Centro de Ciencias Juridicas e Economicas,3158,ANÁLISE DAS REVERBERAÇÕES DA NOVA LEI DE MIGRAÇÃO (LEI 13.445/17),"MARIA BEATRIZ JOSÉ GAMBÔA,SIDNEY GUERRA"
Centro de Ciencias Juridicas e Economicas,3167,CONSTITUCIONAL E INCONVENCIONAL: A INCONGRUÊNCIA DA LEI DE ANISTIA,"GABRIEL MATTOS DA SILVA,JOSÉ RIBAS VIEIRA,MATHEUS ZANOLLA MACHADO,MÁRIO CESAR DA SILVA ANDRADE"
Centro de Ciencias Juridicas e Economicas,3251,DIREITO AO ESQUECIMENTO E A TUTELA DA INFORMAÇÃO NA INTERNET,"PATRÍCIA ALVES DE ABREU,NATHALIA SOARES SESSIM,MARCELLE DE ABREU RODRIGUES,SARA SILVA RAIMUNDO,GUILHERME MAGALHAES MARTINS"
Centro de Ciencias Juridicas e Economicas,3265,A FUNDAMENTAÇÃO DAS SENTENÇAS JUDICIAIS POR TRÁFICO DE DROGAS NA CIDADE E REGIÃO METROPOLITANA DO RIO DE JANEIRO: UMA ANÁLISE DA LEI Nº 11.343/2006,"GUSTAVO LUIZ DE SOUSA BEZERRA,JOYCE COSTA RODRIGUES,FERNANDA PRAT"
Centro de Ciencias Juridicas e Economicas,4431,O MOVIMENTO HOMOSSEXUAL NA CONSTITUINTE DE 87/88: ATORES (IN)VISÍVEIS,"IANA GONÇALVES SOARES,MAHARA VIEIRA TELES,GABRIEL DA SILVA REIS,MARIANA TROTTA DALLALANA QUINTANS"
Centro de Ciencias Juridicas e Economicas,72,A BOA-FÉ OBJETIVA E SUA EFICÁCIA NOS CONTRATOS CONSUMERISTAS PELA INTERNET,"FLAVIO ALVES MARTINS,GABRIEL BUENO FERNANDES DE ARAUJO,AMANDA CAROLINA SANTOS PESSOA,LEANDRO DA CONCEIÇÃO SILVA,NATHALIA MEDINA CORREIA,THAÍS ALBERNAZ DE ARAUJO,MARIA EDUARDA FLORES DA CUNHA"
Centro de Ciencias Juridicas e Economicas,129,"EFEITOS DOS OGMS NA ESTRUTURA FUNDIÁRIA E NA SAÚDE COLETIVA, SOB A PERSPECTIVA DO DIREITO À BIODIVERSIDADE.","FLAVIO ALVES MARTINS,DÉBORA DOS SANTOS FERREIRA CAVALCANTI,MARIANA GOMES DA ROCHA,CARLOS GUILHERME MARTINS COSTA,PHELIPE AUSTRIACO TEIXEIRA,GUILHERME DE SOUZA FRANCISCO"
Centro de Ciencias Juridicas e Economicas,3394,"MULHERES ENTRE MÁQUINAS E TECIDOS: SUJEITOS DE DIREITOS, AGENTES DA PRÓPRIA HISTÓRIA","ROSANA SANTOS DE SOUZA,DANIELE GABRICH GUEIROS,SAYONARA GRILLO COUTINHO LEONARDO DA SILVA"
Centro de Ciencias Juridicas e Economicas,3403,EXEQUIBILIDADE DA ARBITRAGEM PARA PESSOAS FÍSICAS E PESSOAS JURÍDICAS DE PEQUENO PORTE,"EDUARDA NASCIMENTO DA SILVA,ANA CLARA OLIVEIRA MOTTA,ANA CAROLINA LIMA AYRES,MARCIA CRISTINA XAVIER DE SOUZA"
Centro de Ciencias Juridicas e Economicas,3441,ESTABELECENDO FRONTEIRAS: DEMARCANDO CARACTERÍSTICAS INSTITUCIONAIS DOS AMICI PARA CIRCUNSCREVER OS LIMITES DE SUAS MANIFESTAÇÕES,"FELIPE FRANCISCO PEIXOTO AZEREDO,RACHEL HERDY"
Centro de Ciencias Juridicas e Economicas,3636,A PROTEÇÃO JURÍDICA DOS PORTADORES DE MICROCEFALIA.,"NATHALIA ROSA LOPES,MARCELLE FIGUEIREDO DAMAZIO,DANIELA SILVA FONTOURA DE BARCELLOS"
Centro de Ciencias Juridicas e Economicas,3687,BITCOINS: A NOVA (DES)ORDEM MUNDIAL,"CARINA DE CASTRO QUIRINO,ALEXANDRE MAGNO,MARCIA BATAGLIN DALCASTEL"
Centro de Ciencias Juridicas e Economicas,3726,MOVIMENTOS SOCIAIS NA CONSTITUINTE 87/88: MOVIMENTOS TRABALHISTAS,"VICTOR ABI RIHAN AVILA,MARIANA TROTTA DALLALANA QUINTANS,MARINA MARTINS PEDRINHA PÁDUA,ALICE MACIEL,HULLER MAX DA SILVA DANTAS"
Centro de Ciencias Juridicas e Economicas,3873,A REFORMA AGRÁRIA NO JUDICIÁRIO FLUMINENSE,"THUANE RODRIGUES NASCIMENTO,MARIANA TROTTA DALLALANA QUINTANS,MÔNICA OLIVEIRA,NATHALIA FERNANDES GUIMARÃES ALMEIDA,RAFAELLA MOURÃO,LUIZA GABRIELA VELOSO GUSMÃO,ALESSANDRA AFONSO GUSMAO"
Centro de Ciencias Juridicas e Economicas,3897,MULHER E REFÚGIO: UMA ANÁLISE DA CONDIÇÃO DA MULHER NA SOLICITAÇÃO DO REFÚGIO,"LOUISE LEONI ABREU,NATALIA CINTRA,MARIA CLARA MENDONÇA BITTENCOURT"
Centro de Ciencias Juridicas e Economicas,3903,APERFEIÇOAMENTO DE POLÍTICAS PÚBLICAS DE LIMPEZA URBANA: O CASO DA LEI ESTADUAL Nº 3.271/2001 E DO PROGRAMA LIXO ZERO,"CARINA DE CASTRO QUIRINO,BEATRIZ RIBEIRO"
Centro de Ciencias Juridicas e Economicas,5324,A EXPERTISE TÉCNICA DA ANVISA EM XEQUE: OS CASOS DOS ANOREXÍGENOS E DA FOSFOETANOLAMINA NO BRASIL,"GABRIEL DUARTE EVANGELISTA DA SILVA,CARINA DE CASTRO QUIRINO,DANIELA CAMARA FERREIRA"
Centro de Ciencias Juridicas e Economicas,1320,COMPETÊNCIA EM INFORMAÇÃO NO PACTO NACIONAL PELA ALFABETIZAÇÃO NA IDADE CERTA,"SHANA DOS SANTOS FERREIRA,MARIANNA ZATTAR"
Centro de Ciencias Juridicas e Economicas,1325,PRÁTICA INFORMACIONAL E COMPETÊNCIA EM INFORMAÇÃO: UM ESTUDO DOS FILTROS NA BUSCA E RECUPERAÇÃO SOBRE VIOLÊNCIA DOMÉSTICA CONTRA A MULHER,"NAZARETH SALOMON,MARIANNA ZATTAR"
Centro de Ciencias Juridicas e Economicas,2038,AVALIAÇÃO DE SITES DE BIBLIOTECAS DE INSTITUIÇÕES FEDERAIS DE ENSINO SUPERIOR (IFES) COM BASE NO CRITÉRIO DE USABILIDADE: ANÁLISE EMPÍRICA DE AMOSTRA SELECIONADA.,"GABRIEL JOSÉ TEIXEIRA DA SILVA,NYSIA SÁ"
Centro de Ciencias Juridicas e Economicas,4482,A ORGANIZAÇÃO DO CONHECIMENTO APLICADA AO TARÔ DE MARSELHA,"KEISON MAMUD HONORATO,ANA PAULA DIAS PACHECO,ANA SENNA,MARIA DE FATIMA SOUSA DE OLIVEIRA BARBOSA"
Centro de Ciencias Juridicas e Economicas,5142,PRÁTICA INFORMACIONAL DOS USUÁRIOS DO TWITTER,"GABRIEL JOSÉ TEIXEIRA DA SILVA,CAROLINA SANTANA,MARIANNA ZATTAR"
Centro de Ciencias Juridicas e Economicas,2148,PRÁTICAS INFORMACIONAIS E DESINFORMAÇÃO: O COMPARTILHAMENTO DE NOTÍCIAS FALSAS NAS CAMPANHAS ANTI-VACINAÇÃO.,"MARCELLE COSTAL DE CASTRO DOS SANTOS,MARIANNA ZATTAR"
Centro de Ciencias Juridicas e Economicas,2150,A REPRESENTAÇÃO DA INFORMAÇÃO NA SOCIEDADE DO ESPETÁCULO,"STELLA DE ALMEIDA STELLET,MARIA DE FATIMA SOUSA DE OLIVEIRA BARBOSA,ANA SENNA"
Centro de Ciencias Juridicas e Economicas,2185,ORGANIZAÇÃO DO CONHECIMENTO NA ASTROLOGIA,"GABRIELA DA SILVA OLIVEIRA,SARA LOPES CORRÊA,MARIA DE FATIMA SOUSA DE OLIVEIRA BARBOSA,ANA SENNA"
Centro de Ciencias Juridicas e Economicas,2192,POLÍTICA DE DESENVOLVIMENTO DE COLEÇÕES EM BIBLIOTECAS DE PENITENCIÁRIA FEMININA,"NATHÁLIA CORRÊA,JOYCE DA CONCEIÇÃO,MARIA DE FATIMA SOUSA DE OLIVEIRA BARBOSA,ANA SENNA"
Centro de Ciencias Juridicas e Economicas,2626,BIBLIOTECAS NO INSTAGRAM: COMO AS UNIDADES DE INFORMAÇÃO UTILIZAM O APLICATIVO?,"MARIA IRENE DA FONSECA E SÁ,ISABELE OLIVEIRA DOS SANTOS GARCIA"
Centro de Ciencias Juridicas e Economicas,2730,PRÁTICAS INFORMACIONAIS NA EDUCAÇÃO DE JOVENS E ADULTOS,"LIDIANE ARAUJO FIRMINO,MARIANNA ZATTAR"
Centro de Ciencias Juridicas e Economicas,3547,"A BUSCA INFORMACIONAL NO AMBIENTE ACADÊMICO: UM ESTUDO A PARTIR DA COMPETÊNCIA EM INFORMAÇÃO, DO COMPORTAMENTO E DA PRÁTICA INFORMACIONAL","PAULA GOMES RODRIGUES,CRISTIANA PINHEIRO MACHADO DE SIQUEIRA,MARIANNA ZATTAR,NYSIA SÁ"
Centro de Ciencias Juridicas e Economicas,3610,PRÁTICA INFORMACIONAL E COMPETÊNCIA EM INFORMAÇÃO: UMA REVISÃO DE LITERATURA SOB A PERSPECTIVA DA SAÚDE,"PAULA GOMES RODRIGUES,MARIANNA ZATTAR"
Centro de Ciencias Juridicas e Economicas,3807,COMPETÊNCIA EM INFORMAÇÃO NA EDUCAÇÃO DE CRIANÇAS DESESCOLARIZADAS,"ALICE IDÁLIA RODRIGUES DOS SANTOS,MARIANNA ZATTAR"
Centro de Ciencias Juridicas e Economicas,4191,O ACESSO INFORMACIONAL POR PLATAFORMAS AUTOMATIZADAS: UM ESTUDO SOBRE A NORMALIZAÇÃO DA PRÁTICA E SUAS CONTRIBUIÇÕES PARA A ADMINISTRAÇÃO PÚBLICA NACIONAL,"MARIA IRENE DA FONSECA E SÁ,RAFAEL BARCELLOS GOMES"
Centro de Ciencias Juridicas e Economicas,4839,CARACTERÍSTICAS EMPREENDEDORAS DO ESTUDANTE DO CURSO DE BIBLIOTECONOMIA E GESTÃO DE UNIDADES DE INFORMAÇÃO,"JEAN MICHEL GALINDO SILVA,MARIA DE FATIMA MIRANDA"
Centro de Ciencias Juridicas e Economicas,5089,FILTROS INVISÍVEIS DURANTE O PROCESSO DE BUSCA DA INFORMAÇÃO,"JEAN MICHEL GALINDO SILVA,NYSIA SÁ"
Centro de Ciencias Juridicas e Economicas,1971,REDE TUPI DE TELEVISÃO: UMA ANÁLISE MEMORIALÍSTICA DA TV TUPI NO FACEBOOK,"EDGARD DE ALBUQUERQUE SANTANNA,ANTONIO JOSE BARBOSA OLIVEIRA"
Centro de Ciencias Juridicas e Economicas,4217,WIKIPÉDIA COMO FONTE DE INFORMAÇÃO CIENTÍFICA: UMA REVISÃO DE LITERATURA,"MATHEUS VIEIRA,MARIANNA ZATTAR"
Centro de Ciencias Juridicas e Economicas,4887,AUTORIA NA WIKIPÉDIA: INFORMAÇÃO & DESINFORMAÇÃO,"LARISSA GUIMARÃES QUINTANILHA,MARIANNA ZATTAR"
Centro de Ciencias Juridicas e Economicas,5042,OS EFEITOS DAS FAKE NEWS NA SOCIEDADE,"PATRíCIA MALLMANN SOUTO PEREIRA,LUCIANO RODRIGUES DE SOUZA COUTINHO,YULE DOS BANHOS DE SOUZA"
Centro de Ciencias Juridicas e Economicas,473,A DESTRUIÇÃO DE LIVROS PELO NAZISMO NA SEGUNDA GUERRA MUNDIAL,"JULIANA TEIXEIRA BARROS,ANTONIO JOSE BARBOSA OLIVEIRA"
Centro de Ciencias Juridicas e Economicas,1911,A PRÁTICA DA COMPETÊNCIA EM INFORMAÇÃO: ESTUDO DO IMPACTO DE UM PROJETO DE EXTENSÃO NA FORMAÇÃO ESCOLAR,"JULIANA RUBIM,MARIANNA ZATTAR"
Centro de Ciencias Juridicas e Economicas,4713,CLUBE DE LEITURA DE CONTOS: UM ESTUDO DE CASO SOBRE FORMAÇÃO DE LEITOR E MEDIAÇÃO DE LEITURA COM ALUNOS DA UFRJ,"DANIEL STRAUCH RIBEIRO,BRISA ALVES RODRIGUES,LUCIA MARIA DA CRUZ FIDALGO FIDALGO"
Centro de Ciencias Juridicas e Economicas,4789,DOS PARTOS E DO ALLEITAMENTO MATERNO: UM ESTUDO BIBLIOLÓGICO ACERCA DAS TESES E DISSERTAÇÕES DA GINECOLOGIA E OBSTETRÍCIA DA FACULDADE DE MEDICINA DA ATUAL UFRJ,"MAYARA DAS DORES ALVES,NYSIA SÁ"
Centro de Ciencias Juridicas e Economicas,5211,QUADRO DE PROFESSORES: UMA EXPERIÊNCIA DE CONSTRUÇÃO COLABORATIVA A PARTIR DA COMPETÊNCIA MIDIÁTICA E EM INFORMAÇÃO,"DANIEL STRAUCH RIBEIRO,SARA LOPES CORRÊA,MARIANNA ZATTAR,ELIDÁRIA APARECIDA ALVES DA ROCHA"
Centro de Ciencias Juridicas e Economicas,717,PROJETO DE COMPETÊNCIA EM INFORMAÇÃO NA BIBLIOTECA TÉCNICA DA OMNI TÁXI AÉREO,"CAROLINA SANTANA,MARIANNA ZATTAR"
Centro de Ciencias Juridicas e Economicas,2795,CONTRIBUIÇÕES DA ANÁLISE DE REDES SEMÂNTICAS À ORGANIZAÇÃO DO CONHECIMENTO NA WEB DE INFERÊNCIAS,"JULIANA HORTA DE ASSIS PINTO,ANELI BELONI SILVEIRA LEITE"
Centro de Ciencias Juridicas e Economicas,2832,APLICATIVOS DE RELACIONAMENTO E A VIRTUALIZAÇÃO DO AFETO,"JULIANA HORTA DE ASSIS PINTO,ALICE RIBEIRO DE ANDRADE SILVA,CÍNTIA MARIA XAVIER DA SILVA,LUANA DOS SANTOS MARCELINO,MAYARA GOMES DO ROSARIO"
Centro de Ciencias Juridicas e Economicas,3349,ESTUDO DE USUÁRIO DA COLEÇÃO DE LIVROS ELETRÔNICOS DA UFRJ,"NADIR FERREIRA ALVES,ANA CAROLINE CAVALCANTE LAVOR"
Centro de Ciencias Juridicas e Economicas,5349,ESTUDO SOBRE PERFIL DA COMUNIDADE DISCENTE DOS ALUNOS DO CURSO DE BIBLIOTECONOMIA E GESTÃO DE UNIDADES DE INFORMAÇÃO,"BEATRIZ TOSTES DOS SANTOS,GABRIEL ANDRÉ MARTINS,MARIANNA ZATTAR"
Centro de Ciencias Juridicas e Economicas,5606,DESIGUALDADE DE GÊNERO NA CIÊNCIA: A PARTICIPAÇÃO DAS MULHERES LÍDERES EM GRUPOS DE PESQUISA,"ISADORA ESCALANTE,THAÍS LAMAS,PATRíCIA MALLMANN SOUTO PEREIRA,LUCIANO RODRIGUES DE SOUZA COUTINHO"
Centro de Ciencias Juridicas e Economicas,2778,GESTÃO DO CONHECIMENTO NO PROCESSO DE ATENDIMENTO EM BIBLIOTECAS PÚBLICAS,"JEAN MICHEL GALINDO SILVA,MARIA IRENE DA FONSECA E SÁ"
Centro de Ciencias Juridicas e Economicas,5673,PROCESSO DECISÓRIO: PC-GAMER,"JEAN MICHEL GALINDO SILVA,NIKIFOROS JOANNIS PHILYPPIS JR."
Centro de Ciencias Juridicas e Economicas,5730,"INFORMAÇÃO, BIBLIOTECÁRIO E O LEITOR","JEAN MICHEL GALINDO SILVA,LUCIA MARIA DA CRUZ FIDALGO FIDALGO"
Centro de Ciencias Juridicas e Economicas,448,MODELO PARA AVALIAÇÃO DAS AÇÕES DE DESENVOLVIMENTO CIENTÍFICO E TECNOLÓGICO DA REDE NACIONAL DE PESQUISA E DESENVOLVIMENTO DO BAMBU – REDEBAMBU/BR: A CONTRIBUIÇÃO DA BIBLIOMETRIA,"PIERRE OHAYON,CRISTIANA PINHEIRO MACHADO DE SIQUEIRA"
Centro de Ciencias Juridicas e Economicas,4695,OUVIR E LER: ESTUDO DE CASO SOBRE A UTILIZAÇÃO DE SOFTWARES DE COMUNICAÇÃO AUMENTATIVA E ALTERNATIVA NA EXPERIÊNCIA COGNITIVA DA LEITURA,"DANIEL STRAUCH RIBEIRO,DANILO PESTANA DE FREITAS"
Centro de Ciencias Juridicas e Economicas,4984,UM ESTUDO SOBRE A PRÁTICA INFORMACIONAL DOS DISCENTES DO CURSO DE BIBLIOTECONOMIA E GESTÃO DE UNIDADES DE INFORMAÇÃO: UMA PERSPECTIVA DO PROCESSO DE MONITORIA,"DANIEL STRAUCH RIBEIRO,MARIANNA ZATTAR"
Centro de Ciencias Juridicas e Economicas,5166,A MEDIAÇÃO DE LEITURA COMO AÇÃO TRANSFORMADORA,"GABRIEL ANDRÉ MARTINS,LUCIA MARIA DA CRUZ FIDALGO FIDALGO"
Centro de Ciencias Juridicas e Economicas,2734,SEMEANDO O AMANHÃ,"GABRIEL GUIMARÃES ROCHA ALVES,ANDRÉA DOYLE,ANTONIO ANDERSON AMARAL BEZERRA,ANA ROSA DA SILVA SANTOS,BEATRIZ TOSTES DOS SANTOS,MARIANNA ZATTAR"
Centro de Ciencias Juridicas e Economicas,2865,A INOVAÇÃO TECNOLÓGICA E A AMÉRICA LATINA,"KAROLINA YANINA SEVERINO,PATRICIA RIVERO"
Centro de Ciencias Juridicas e Economicas,4511,PROJETO DE PESQUISA “ESTUDO DE COMUNIDADE DA VILA RESIDENCIAL DA UFRJ”,"GABRIEL JOSÉ TEIXEIRA DA SILVA,PAULO VINíCIUS MATTOS INáCIO DA SILVA,ADÍLIA BATISTA DE ARAUJO,PATRíCIA MALLMANN SOUTO PEREIRA,LUCIANO RODRIGUES DE SOUZA COUTINHO"
Centro de Ciencias Juridicas e Economicas,5319,ANÁLISE DA COLABORAÇÃO CIENTÍFICA E MAPEAMENTO TEMÁTICO NAS CIÊNCIAS AMBIENTAIS: INDICADORES CIENTOMÉTRICOS DE PESQUISADORES DA UFRJ (2013 - 2015),"RODRIGO SILVA PERES,ISABELE OLIVEIRA DOS SANTOS GARCIA,RAFAEL BARCELLOS GOMES,VÂNIA LISBOA DA SILVEIRA GUEDES LISBOA DA SILVEIRA GUEDES,MARIA JOSE VELOSO DA COSTA SANTOS"
Centro de Ciencias Juridicas e Economicas,989,ELEMENTOS DE RESPONSABILIDADE CIVIL CONCORRENCIAL,"CIRO SILVA MARTINS,JOÃO MARCELO DE LIMA ASSAFIM"
